category,product_name,brand,price,rating_avg,rating_count,scrape_date
SSD,"Seagate Nytro 5350S  3.84 TB SSD - Read Intensive  internal  2.5""  PCIe 4.0 x4 (NVMe) Model XP3840SE70065",Unknown,"1,024.90",,,2026-01-22
SSD,For Hynix M.2 PC300 Nvme 256g ssd solid state drive PCIE GEN3 X 4 P/N 0XHFF7,Unknown,86.99,,,2026-01-22
SSD,SAMSUNG 990 PRO PCIE 4.0 NVME M.2 2T,Unknown,329.00,,,2026-01-22
SSD,Intel 670p Series M.2 2280 2TB PCI-Express 3.0 x4 QLC Internal Solid State Drive (SSD) SSDPEKNU020TZX1,Unknown,239.99,,,2026-01-22
SSD,"Micron 7600 MAX 12.80 TB Enterprise Solid State Drive - 2.5"" Internal - U.2 PCI Express NVMe 5.0 x4 - Mixed Use - TAA Compliant (TFDLAL12T8THS-1BP1DFCYYR)",Unknown,"4,785.54",,,2026-01-22
SSD,"Micron 1100 Series 2.5"" 1TB SATA III 3D NAND Internal Solid State Drive (SSD) MTFDDAK1T0TBN-1AR1ZA",Unknown,249.99,4.6,17,2026-01-22
SSD,"BioStar S160 2.5"" 256GB 550MB/s SATA III 256G Internal Solid State Drive (SSD) S160-256GB",Unknown,46.75,,,2026-01-22
SSD,BioStar M760 M.2 2280 256GB PCIe 3.0 x4 3D TLC NAND 256G NVMe Internal Solid State Drive (SSD) M760-256GB,Unknown,53.50,,,2026-01-22
SSD,"Samsung Internal SSD 990 Evo Plus NVMe M.2 PCIe 4.0 x 4/5.0x2, 1 TB, Read Speed up to 7150MB/s, Intelligent Turbo Write 2.0, Perfect for Gaming and Working, MZ-V9S1T0BW",Unknown,249.99,,,2026-01-22
SSD,Micron 5400 PRO - SSD - 480 GB - internal - M.2 2280 - SATA 6Gb/s,Unknown,331.10,,,2026-01-22
SSD,"Lexar 4TB NM790 SSD PCIe Gen4 NVMe M.2 2280 Internal Solid State Drive, Up to 7400/6500 MB/s Read/Write, Compatible with PS5, for Gamers and Creators, Black (LNM790X004T-RNNNU)",Unknown,567.45,,,2026-01-22
SSD,Micron 9550 MAX 6.25 TB Solid State Drive E3.S Internal PCI Express NVMe 5.0 (MTFDLBQ6T4THB-1BK1DABYYR),Unknown,"2,643.14",,,2026-01-22
SSD,"Samsung PM9A3 MZ-QL23T800 - SSD - encrypted - 3.84 TB - internal - 2.5"" - U.2 PCIe 4.0 x4 (NVMe)",Unknown,"1,495.00",,,2026-01-22
SSD,"SAMSUNG 840 Series 2.5"" 120GB SATA III Internal Solid State Drive (SSD) MZ-7TD120BW",Unknown,94.99,4.4,831,2026-01-22
SSD,"Intel 320 Series 2.5"" 40GB SATA II MLC Internal Solid State Drive (SSD) SSDSA2BT040G301",Unknown,89.00,,,2026-01-22
SSD,Intel D3-S4610 Series 480GB SATA 6Gbps 2.5in SSD SSDSC2KG480G801,Unknown,248.40,,,2026-01-22
SSD,VisionTek DLX3 M.2 2280 512GB PCIe 3.0 x4 3D NAND External Solid State Drive (SSD) 2280,Unknown,136.43,,,2026-01-22
SSD,"silicon power 1tb ssd 3d nand a55 slc cache performance boost sata iii 2.5"" 7mm 0.28"" internal solid state drive sp001tbss3a55s25",Unknown,219.99,,,2026-01-22
SSD,Patriot Viper P400 Lite M.2 2280 4TB PCI-Express 4.0 x4 P400LP4KGM28H,Unknown,439.99,,,2026-01-22
SSD,Transcend MTS820 120GB M.2 SATA-III SSD (TS120GMTS820S),Unknown,34.50,,,2026-01-22
SSD,"Transcend 128GB mSATA SSD with Dram Cache, Up to 550MB/s, Mini SATA III 6G/s Internal Solid State Drive for Ultrabook, Desktop, Tablet, PC, GPS, Server, 3D TLC NAND Flash, LDPC Error Correction, ECC",Unknown,68.77,1.0,1,2026-01-22
SSD,"GIGABYTE AORUS Gen5 14000 SSD 2TB PCIe 5.0 NVMe M.2 Internal Solid State Hard Drive with Read Speed Up to 14500MB/s, Write Speed Up to 12700MB/s, AG514K2TB",Unknown,407.90,,,2026-01-22
SSD,HP Z Turbo 4 TB Solid State Drive - M.2 2280 Internal - PCI Express NVMe (PCI Express NVMe 4.0 x4) (5S496AA),Unknown,"1,417.89",,,2026-01-22
SSD,SAMSUNG 870 EVO 500GB 2.5 Inch SATA III Internal SSD (MZ-77E500B/AM) (MZ-77E500B/AM),Unknown,159.75,5.0,1,2026-01-22
SSD,Edge Clx600 250 Gb Solid State Drive - Msata (Mo-300) Internal - Sata (Sata/600) - Taa Compliant,Unknown,124.41,,,2026-01-22
SSD,MSI SPATIUM Series M.2 2280 1TB PCI-Express 4.0 x4 Internal Solid State Drive (SSD) SM450N1TBV1,Unknown,179.99,,,2026-01-22
SSD,"EDGE eMerge 3D-V 500 GB 2.5"" Internal Solid State Drive - SATA",Unknown,78.20,,,2026-01-22
SSD,EDGE CLX600 60 GB Internal Solid State Drive - SATA - mSATA (MO-300) - TAA Compliant,Unknown,124.61,,,2026-01-22
SSD,"Crucial BX500 2TB 3D NAND SATA 2.5-Inch Internal SSD, up to 540MB/s - CT2000BX500SSD1, Solid State Hard Drive",Unknown,299.75,,,2026-01-22
SSD,EDGE CLX600 500 GB Internal Solid State Drive - SATA - M.2 2280 - TAA Compliant,Unknown,211.07,,,2026-01-22
SSD,500Gb Clx600 Msata Ssd - Sata 6Gb/S,Unknown,211.07,,,2026-01-22
SSD,Seagate 1.92TB Nytro 5350S PCIE 512E 2.5S Bare Solid State Drive,Unknown,506.78,,,2026-01-22
SSD,Axiom C565n M.2 2280 480GB SATA III Internal Solid State Drive (SSD) SSDM288XT480-AX,Unknown,131.63,,,2026-01-22
SSD,"axiom c550n 1 tb solid state drive - internal - sata (sata/600) - taa compliant - notebook, tablet",Unknown,286.07,,,2026-01-22
SSD,Axiom C550n 500 Gb Solid State Drive - Internal - Sata (Sata/600) - Mixed Use - Taa Compliant,Unknown,155.95,,,2026-01-22
SSD,"axiom c550n 500 gb solid state drive - internal - sata (sata/600) - taa compliant - tablet pc, note",Unknown,163.25,,,2026-01-22
SSD,axiom ssd2558x1tb-ax c550n series mobile - solid state drive - 1 tb - internal - 2.5 inch - sata 6gb/s,Unknown,272.69,,,2026-01-22
SSD,axiom ssd3558x1tb-ax c550n series desktop - solid state drive - 1 tb - internal - 2.5 inch (in 3.5 inch carrier) - sata 6gb/s,Unknown,288.50,,,2026-01-22
SSD,"axiom c550n series desktop - solid state drive - 500 gb - internal - 2.5"" (in 3.",Unknown,170.54,,,2026-01-22
SSD,"axiom c550n series desktop - solid state drive - 500 gb - internal - 2.5"" (in 3.",Unknown,163.25,,,2026-01-22
SSD,Lexar Professional NM1090 PRO 4TB PCIe Gen 5x4 NVMe M.2 Internal SSD,Unknown,651.69,,,2026-01-22
SSD,axiom 1tb c2110n series nvme m.2 ssd,Unknown,152.30,,,2026-01-22
SSD,"axiom ssdm23xnv500-ax c2110n series - solid state drive - encrypted - 500 gb - internal - m.2 2280 - pci express 3.0 x4 (nvme) - aes - self-encrypting drive (sed), tcg opal encryption 2.0",Unknown,174.19,,,2026-01-22
SSD,axiom 500gb c2110n nvme m.2 ssd taa,Unknown,182.71,,,2026-01-22
SSD,Kingston 120GB Mini-SATA (mSATA) MLC SMS200S3/120G,Unknown,129.99,3.8,9,2026-01-22
SSD,"THREE COLOUR DOGFISH 1TB NVMe SSD for MacBook PCIe Gen3x4 M.2, Internal Solid State Drive Upgrade for MacBook Pro A1708 (2016-2017)Mac OS Pre-Installed",Unknown,146.00,,,2026-01-22
SSD,"Micron 7450 MAX 800 GB Enterprise Solid State Drive - 2.5"" Internal U.3 - PCI Express NVMe 4.0 x4 - TAA Compliant (MTFDKCB800TFS-1BC15ABYYR)",Unknown,658.99,,,2026-01-22
SSD,"WD_BLACK 4TB SN850P NVMe M.2 SSD Officially Licensed Storage Expansion for PS5 Consoles, up to 7,300MB/s, with heatsink - WDBBYV0040BNC-WRSN",Unknown,799.99,,,2026-01-22
SSD,micron 3400 512 gb solid state drive - m.2 2280 internal - pci express nvme (pci express nvme 4.0),Unknown,149.99,,,2026-01-22
Laptop,"RefurbishedHP EliteBook 845 G8 Laptop AMD Ryzen 5 PRO 5650U 16GB Memory 256 GB SSD 14.0"" FHD Windows 11 Pro",Unknown,242.99,4.4,14,2026-01-22
Laptop,"Acer Aspire Go 15.6"" Laptop AMD Ryzen 7 7730U, 32GB RAM, 1TB SSD (NX.JQJAA.001)",Acer,599.99,4.4,84,2026-01-22
Laptop,"ASUS VivoBook 15.6"" TouchScreen Intel Core i5-1334U 16GB Memory 512 GB SSD Windows 11 Home",Unknown,459.99,4.4,7,2026-01-22
Laptop,"RefurbishedLenovo ThinkPad T14 Gen 2 Laptop Intel i5-1145G7 16GB RAM 256GB SSD 14.0"" Touchscreen Windows 11 Pro",Unknown,299.99,,,2026-01-22
Laptop,"BiTECOOL 15.6-inch Windows 11 Laptop, 16GB RAM, 512GB SSD, FHD IPS Display Laptop Computer, Intel N5095 Quad Core, 2.4/5G WiFi, BT4.2 Backlit and Fingerprint, Lightweight and Portable",Unknown,239.00,4.9,107,2026-01-22
Laptop,"Acer Aspire Go 15 15.6"" Laptop Intel Core i7-13620H - 16GB DDR5 RAM - 512GB SSD - Windows 11 Home (AG15-71P-794K)",Unknown,589.99,4.8,6,2026-01-22
Laptop,ASUS Vivobook 17X Laptop  - Intel i9-13900H - 16GB RAM 1TB SSD - Indie Black (K3704VA-DS96),Unknown,849.99,4.0,1,2026-01-22
Laptop,"RefurbishedHP EliteBook 830 G7 Laptop Intel Core i7-10610U 32GB Memory 256 GB SSD Intel UHD Graphics 13.3"" FHD Windows 11 Pro",Unknown,284.99,3.8,16,2026-01-22
Laptop,MSI Venture 16 AI TouchScreen Laptop Intel Core Ultra 7 255H 32GB DDR5 RAM 512GB SSD Intel Arc Graphics (A2HMTG-046US),Unknown,824.99,4.5,2,2026-01-22
Laptop,"Hasee X5-15.6 Gaming laptop 13th Gen Intel core i7 13620H (Beat Intel Core 7 processor 240H), 16G LPDDR5 RAM, 1TB PCIe4.0 SSD, Backlit KB, WIFI6, BT5.2, Windows 11, Silvery",Unknown,479.99,2.0,1,2026-01-22
Laptop,"ASUS Vivobook S 16"" 3K OLED Intel Core Ultra 7 255H - 32GB RAM - 1TB SSD Windows 11 Home (S5606CA-NS79)",Unknown,"1,149.99",5.0,1,2026-01-22
Laptop,"MSI Modern 15 H 15.6"" TouchScreen Laptop Intel Core 9 270H - 32GB RAM - 1TB NVMe SSD - Windows 11 Home (C2RMTG-401US)",Unknown,899.99,4.4,233,2026-01-22
Laptop,"RefurbishedDell Latitude 5420 Laptop Intel Core i5-1145G7 16GB Memory 256GB SSD 14.0"" FHD Windows 11 Pro",Unknown,234.99,,,2026-01-22
Laptop,"Lenovo Thinkpad E16 16"" Laptop Intel Core Ultra 5 225U - 32GB RAM - 1TB SSD - Windows 11 Pro",Unknown,999.99,,,2026-01-22
Laptop,"RefurbishedASUS VivoBook Laptop Intel Core Ultra 7 256V 16GB Memory 1 TB SSD Intel Arc Graphics 14.0"" Touchscreen Windows 11 Home (TP3407SA-DS74T)",Unknown,579.99,,,2026-01-22
Laptop,"Auusda 16"" Business Laptop, Windows 11 Pro Laptop Computer, AMD Ryzen 7430U, 32GB RAM 1TB SSD, Backlight, Fingerprint, Gray",Auusda,439.99,4.5,28,2026-01-22
Laptop,"Asus VivoBook 16"" Copilot+ PC Laptop AMD Ryzen AI 7 350 16GB DDR5 Memory 512GB PCIE SSD Windows 11 Home",Unknown,689.99,4.4,126,2026-01-22
Laptop,"RefurbishedDell Latitude 7420  Laptop Intel Core i7 11th Gen 1185G7 3.00GHz 32GB Memory 256 GB SSD Intel Iris Xe Graphics 14.0"" FHD Touchscreen Webcam Windows 11 Pro",Unknown,399.99,4.3,66,2026-01-22
Laptop,"RefurbishedLenovo X1 Carbon 8th Gen Laptop Intel Core i7-10610U 16GB RAM 256GB SSD 14.0"" FHD Touchscreen Windows 11 Pro",Unknown,369.99,,,2026-01-22
Laptop,"Exsurf 16"" 1200IPS Laptop AMD Ryzen 7 7840HS, 32GB DDR5 RAM, 1TB NVMe SSD, Windows 11 Pro Gaming Computer, Backlit, Fingerprint, Full-Type C, WiFi 6, Bluetooth 5.3, Webcam Switch, Gray",Unknown,629.99,,,2026-01-22
Laptop,"RefurbishedLenovo Slim 7i Copilot+ Aura Edition Intel Core Ultra 7 Processor 258V 32GB Memory 1TB SSD 14"" OLED Touchscreen Windows 11 Home 83MC0005US",Lenovo,729.99,,,2026-01-22
Laptop,"BiTECOOL Laptop Computer 15.6 inch, Intel Quad Core N95, 12GB LPDDR5 RAM 1TB NVMe SSD Laptop with FHD IPS Display, WiFi 5, BT5.0, USB Type C and Fingerprint, 2 Years Warranty, Windows 11 Pro",Unknown,269.00,5.0,20,2026-01-22
Laptop,"MSI Prestige 16 AI EVO 16"" Intel Core Ultra 7-155H 32GB LPDDR5 2TB NVMe SSD Win 11 Home 1 year Warranty",Unknown,999.99,,,2026-01-22
Laptop,"16inch AMD Ryzen 5 3500U Laptop, 16GB DDR4 RAM 1TB SSD, Window11 Pro, 1200 FHD IPS Display Laptop Computer, 4C 8T 3.7GHz, Backlit and Fingerprint, Professionals & Home Users,Black",Unknown,389.99,,,2026-01-22
Laptop,MSI Venture 16 AI Touchscreen Laptop Intel Core Ultra 9 285H 32GB RAM 1TB SSD (A2HMTG-015US),Unknown,"1,049.99",,,2026-01-22
Laptop,"Lenovo V15 G4 15.6"" FHD Laptop, Intel Core i5-13420H, 16GB RAM, 512GB SSD, Windows 11 Home, Black - 83A100PSUS",Unknown,469.00,4.8,11,2026-01-22
Laptop,"Lenovo IdeaPad Slim 3 15.3"" AMD Ryzen 7 8840HS Laptop 16GB Memory 512 GB SSD AMD Radeon 780M Windows 11 Home 83KA003DUS",Unknown,780.70,4.4,8,2026-01-22
Laptop,MSI Prestige 14 AI+ Copilot+ PC Laptop Intel Core Ultra 9 288V 32GB RAM 1TB NVMe SSD Windows 11 Home (C2VMG-034US),Unknown,"1,399.99",5.0,1,2026-01-22
Laptop,"Lenovo ThinkPad T16 Gen 4 21QE005NUS 16"" Touchscreen Notebook - WUXGA - Intel Core Ultra 7 255U - 32 GB - 512 GB SSD - English Keyboard - Black - Intel Chip - 1920 x 1200 - Windows 11 Pro - Intel",Unknown,"1,950.99",,,2026-01-22
Laptop,"Lenovo ThinkPad P16s Gen 3 16.0"" Intel Core Ultra 7 155H NVIDIA RTX 500 Ada Generation 32GB Memory 1TB SSD Windows 11 Pro 21KS0027US",Unknown,"2,344.99",,,2026-01-22
Laptop,"Lenovo ThinkPad T14s Gen 5 14.0"" Intel Core Ultra 7 155U 16GB Memory 512GB SSD Windows 11 Pro 21LS0058US",Unknown,"1,373.99",,,2026-01-22
Laptop,"RefurbishedLenovo Ideapad Pro 5 Gaming Laptop Intel Core Ultra 9 185H NVIDIA GeForce RTX 4050 32GB RAM 1TB M.2 SSD 16.0"" Windows 11 Home 83D4001HUS",Unknown,919.99,,,2026-01-22
Laptop,"Lenovo V15 15.6"" Gen 5 Intel Core 7 240H Laptop 16GB RAM 1TB SSD Windows 11 Home (83HFA08GUS)",Unknown,659.00,,,2026-01-22
Laptop,"Lenovo V-Series V15 Business Laptop, 15.6"" FHD Display, AMD Ryzen 7 7730U, 40GB RAM, 1TB SSD, Numeric Keypad, HDMI, RJ45, Webcam, Wi-Fi, Windows 11 Pro, Black",Lenovo,779.99,4.0,18,2026-01-22
Laptop,"Lenovo ThinkBook 16 Gen 8 16.0"" Touch Screen Intel Core 7 240H 16GB Memory 512GB SSD Windows 11 Pro 21SH0002US",Unknown,"1,004.99",,,2026-01-22
Laptop,"Lenovo ThinkPad T14 Gen 6 21QJ00CTUS 14"" Touchscreen Copilot+ PC Notebook - WUXGA - AMD Ryzen AI 7 PRO 350 - 32 GB - 512 GB SSD - English Keyboard - Black - AMD Chip - 1920 x 1200 - Windows 11 Pr",Lenovo,"1,608.99",,,2026-01-22
Laptop,"Lenovo Newest Laptop, 15.6"" FHD Display, Intel Core i5-13420H (Beat i7-1355U), 40GB RAM, 2TB SSD, HDMI, RJ45, Webcam, Numeric Keypad, Wi-Fi, Windows 11 Pro, Black",Lenovo,846.00,5.0,1,2026-01-22
Laptop,"Lenovo ThinkPad T16 Gen 4 21QN0045US 16"" Copilot+ PC Notebook - AMD Ryzen AI 5 PRO 340 - 16GB - 256GB SSD - Windows 11 Pro - AMD Radeon 840M Graphics - Webcam - IEEE 802.11be Wireless  21QN0045US",Unknown,"1,275.99",,,2026-01-22
Laptop,"RefurbishedLenovo Laptop IdeaPad Flex 5, 16"" IPS  60Hz,Ryzen 7 7730U,16GB, AMD Radeon Graphics, 512GB SSD,Win 11 Home",Unknown,489.00,,,2026-01-22
Laptop,"Lenovo 500w Gen 5 83LH0005US 12.2"" Touchscreen Notebook - Intel N-Series N150 - 8 GB - 128 GB SSD - Windows 11 Pro - Webcam - IEEE 802.11ax Wireless LAN Standard",Unknown,729.99,,,2026-01-22
Laptop,"HP 17 Laptop, 17.3"" FHD IPS Display, Intel Core i5-1335U(Beat i7-1255U) Processor, 32GB RAM, 1TB SSD, Intel Iris Xe Graphics, Wi-Fi 6, Backlit Keyboard, Numeric Keypad, Bluetooth, Windows 11 Home",Unknown,759.00,5.0,3,2026-01-22
Laptop,"HP OmniBook 5 Laptop Computer 14"" 2K Snapdragon X 16 GB memory;256 GB SSD",Unknown,679.99,,,2026-01-22
Laptop,"Lenovo ThinkPad E14 Gen 5 Business Laptop (14"" FHD+ Anti-Glare, Intel 10-Core i7-1355U, 40GB RAM, 1TB SSD) Backlit, Fingerprint, Fast Charge, 1080p RGB Webcam, Wi-Fi 6, Win 11 Pro w/Copilot",Unknown,"1,149.99",,,2026-01-22
Laptop,"Lenovo ThinkPad L14 Gen 5 Business 14"" WUXGA IPS Touch Intel Core Ultra 5 135U vPro (Beat i7-1355U)  Intel Graphics 32GB DDR5 RAM 512GB SSD Fingerprint Reader Backlit KB Wi-Fi 6E BT 5.3 Windows 11 Pro",Unknown,989.00,,,2026-01-22
Laptop,"HP EliteBook 840 G11 14"" Notebook - Intel Core Ultra 7 165U - vPro Technology - 16 GB - 512 GB SSD - Windows 11 Pro - Webcam - IEEE 802.11ax A6SZ5UT#ABA",HP,974.98,,,2026-01-22
Laptop,"HP Victus by HP Laptop Computer 15.6"" FHD AMD Ryzen 7 8845HS NVIDIA® GeForce RTX 4050 16 GB memory; 1 TB SSD",Unknown,899.99,,,2026-01-22
Laptop,"Lenovo Yoga 7i 2-in-1 Business Laptop (16"" FHD+ Touchscreen, Intel Ultra 7 155U (Beat i7-1355U), 16GB DDR5 RAM, 1TB SSD) Backlit, Fingerprint, FHD IR Webcam, Thunderbolt 4, Win 11 Home, 2025",Unknown,849.00,,,2026-01-22
Laptop,"Lenovo ThinkPad X1 Carbon Gen 13 Aura Edition Intel Laptop, 14"" IPS  Low Power,Intel Core Ultra 7 255U,32GB,  Graphics, 1TB SSD,Win 11 Pro",Lenovo,"1,569.00",,,2026-01-22
Laptop,"Auusda 15.6"" Laptop Computer w/AMD Ryzen 7 5700U up to 4.3GHz, 16GB DDR4 RAM 1TB NVMe SSD, Windows 11 Pro Gaming Laptop, Backlit Keyboard, Fingerprint Unlock",Unknown,439.99,4.6,243,2026-01-22
Laptop,"Newest 13th Generation Business Dell Inspiron 15 3530 Laptop, 15.6"" FHD Touchscreen, Intel Core i7-1355U, 64GB RAM, 1TB SSD, Webcam, HDMI, Wi-Fi 6, Windows 11 Pro, Black",Unknown,"1,189.00",,,2026-01-22
Laptop,"Lenovo ThinkPad E16 Gen 1 16.0"" Intel Core i5-1335U 16GB Memory 256 GB SSD Windows 11 Pro 21JN003YUS",Unknown,831.61,5.0,1,2026-01-22
Laptop,"Machenike Machcreator N17A 17.3"" Laptop, 17.3"" FHD 120Hz Display, Intel N100 Processor, 8GB DDR5 RAM, 256GB SSD, Backlit Keyboard, SD Card Reader, Wi-Fi, HDMI, Webcam, Windows 11 Home, Gray",Machenike,359.00,,,2026-01-22
Laptop,"HP OmniBook 5 Laptop Computer 14"" 2K Touch Screen Snapdragon X Plus 32 GB",Unknown,699.99,,,2026-01-22
Laptop,"Dell Latitude 7450 7000 Business Laptop (14"" FHD+, Intel 12-Core Ultra 5 135U (> i7-1355U), 32GB RAM, 1TB SSD), Backlit KB, 1080p RGB HDR Webcam, 2 x Thunderbolt 4, Wi-Fi 7, Win 11 Pro, 2025 AI PC",Unknown,"1,399.99",,,2026-01-22
Laptop,"BiTECOOL 15.6"" Pink Laptop - Intel N150 Processor (Up to 3.6GHz), 12GB RAM 512GB SSD, FHD IPS Display, Windows 11 Pro with Office Pro Plus 2024, WiFi 6, Bluetooth 5.2, Webcam, USB-C, Long Battery Life",Unknown,279.00,5.0,117 from bitecool.com,2026-01-22
Laptop,"RefurbishedDELL Latitude 5490 Intel Core i7-8650U 16GB RAM 256GB SSD 14.0"" Windows 11 Pro",DELL,204.99,5.0,2,2026-01-22
Laptop,"RefurbishedDell Latitude 5420 14"" FHD Laptop, Intel i7-1185G7, 16GB, 512GB, Windows 11 Pro",DELL,359.99,4.5,22,2026-01-22
Laptop,"RefurbishedDELL Latitude 7320 Laptop Intel Core i7-1185G7 16GB RAM 256GB SSD 13.2"" FHD Windows 11 Pro",DELL,277.99,4.3,66,2026-01-22
Laptop,"HP Essential Laptop Computer 15.6"" HD Intel Core i5 8 GB memory; 256 GB SSD",Unknown,539.00,,,2026-01-22
Laptop,"Hasee X6-16.0 Gaming laptop Intel core i5-12450H ( (Beat AMD R7 5800H),), 16G DDR4 RAM, 512G PCIe4.0 SSD, Backlit KB, privacy-protected camera, Windows 11, WIFI6, BT5.2, Silvery",Unknown,389.99,,,2026-01-22
Laptop,"RefurbishedDell Latitude 5000 5430 Laptop (2022) | 14"" HD | Core i7 - 512GB SSD - 32GB RAM | 10 Cores @ 4.8 GHz - 12th Gen CPU",DELL,489.00,,,2026-01-22
Laptop,"Lenovo IdeaPad 15AMN8 15.6"" AMD Ryzen 5 7520U AMD Radeon 610M 8GB Memory 256 GB SSD Windows 11 Home 82XQ00EBUS",Unknown,429.00,,,2026-01-22
Laptop,"Lenovo ThinkPad T14 Gen 5 14.0"" Touch Screen AMD Ryzen 5 8540U AMD Radeon 740M 16GB Memory 512GB SSD Windows 11 Pro 21MC000JUS",Unknown,"1,089.00",,,2026-01-22
Laptop,"Exsurf T160R Laptop, 16"" FHD Display Computer, AMD Ryzen 5 3500U up to 3.7GHz, 32GB RAM, 1TB SSD, Dual Full-Type C| Fingerprint | Backlit keys | Windows 11 Pro, Black",Exsurf,399.99,,,2026-01-22
Laptop,"Auusda 16"" Gaming Laptop AMD Ryzen 7 4800H 2.9-4.2GHz, 32GB DDR4 RAM, 1TB NVME SSD, Windows 11 Pro Business Computer, SODIMM*2, Slot*2, Backlit, Fingerprint, Gray",Unknown,499.99,4.2,84,2026-01-22
Laptop,"RefurbishedDell Latitude 5420  Laptop Intel Core i7-1185G7 3.0 GHz 32GB RAM 512GB SSD 14"" FHD Windows 11 Pro",DELL,460.00,4.5,22,2026-01-22
Laptop,"Lenovo V15 G4 Laptop, 15.6"" FHD Display, Intel Core i5-13420H Upto 4.6GHz, 16GB RAM, 512GB SSD, Windows 11 Pro",Lenovo,469.00,,,2026-01-22
Laptop,"Lenovo V15 G4 Laptop, 15.6"" FHD Display, Intel Core i7-13620H Upto 4.9GHz, 16GB RAM, 1TB SSD, Windows 11 Pro",Lenovo,649.99,,,2026-01-22
Laptop,"Lenovo IdeaPad Pro 5 16"" 2K OLED 120Hz Touchscreen Notebook - Intel Core Ultra 7 155H - 16GB LPDDR5 RAM - 1TB SSD - NVIDIA GeForce RTX 3050 - Windows 11 Home - Wi-Fi 6E - Arctic Grey (83D40021US)",Unknown,"1,199.99",,,2026-01-22
Laptop,Acer Aspire Lite 15 Laptop Intel Processor N150  -  4GB RAM - 128GB SSD - Windows 11 Home in S mode (NX.DE1AA.001),Acer,289.00,4.8,6,2026-01-22
Laptop,"Lenovo ThinkBook 16 Gen 7 Business Laptop,16"" WUXGA Touch,AMD Ryzen 7 7735HS,AMD Radeon 680M Graphics,Backlit KB,32 GB RAM,1 TB PCIe SSD,Win 11 Pro",Unknown,"1,029.00",,,2026-01-22
Laptop,"RefurbishedDell Latitude 7420 Laptop Intel Core i5-1145G7 16GB RAM 256GB SSD 14"" FHD Webcam Windows 11 Pro",Unknown,254.99,4.3,66,2026-01-22
Laptop,"HP 14-dq3210nr 14"" HD Touchscreen Laptop, Intel Celeron N4500 1.1GHz, 4GB RAM, 64GB eMMC, Windows 11 Home S Mode, Jet Black",Unknown,264.99,,,2026-01-22
Laptop,"HP 17.3"" HD+ Business Laptop Touchscreen Intel Core Ultra 7 255U (Beats i7-13620H) 16GB DDR5 RAM 1TB SSD Intel Graphics Wi-Fi 6 BT 5.4 Webcam HDMI 1.4 Backlit KB Fingerprint Windows 11 Pro Blue",Unknown,799.00,,,2026-01-22
Laptop,"Lenovo IdeaPad Slim 3 15Q8X10 83N3004TUS 15.3"" Touchscreen Copilot+ PC Notebook - WUXGA - 60 Hz - Qualcomm Snapdragon X X1-26-100 - 16 GB - 512 GB SSD - English (US) Keyboard - Luna Gray - Qualco",Unknown,748.99,,,2026-01-22
Laptop,"Lenovo - IdeaPad Slim 3 15.6"" Full HD Touchscreen Laptop - AMD Ryzen 7 5825U - 16GB Memory - 512GB SSD - Arctic Grey",Lenovo,499.99,,,2026-01-22
Laptop,"HP 15-fd0215dx 15.6"" Touch-Screen Notebook - Intel Core i5-1334U - 16GB Memory - 512GB SSD - Intel Graphics - Windows 11 Home - Wi-Fi 6 - Natural Silver",Unknown,487.99,,,2026-01-22
Laptop,"HP EliteBook 6 G1a 14"" Touchscreen Copilot+ PC Notebook - AMD Ryzen AI 7 350 - 64GB - 1TB SSD - Windows 11 Pro - AMD Radeon 780M Graphics - Webcam - IEEE 802.11be Wireless  BS7G2UT#ABA",HP,"1,699.99",,,2026-01-22
Laptop,"HP EliteBook 6 G1i 16"" Notebook - WUXGA - Intel Core Ultra 5 225U - 32 GB - 512 GB SSD - English Keyboard - Pike Silver Aluminum - Intel Chip - 1920 x 1200 - Windows 11 Pro - Intel - In-plane Swi",Unknown,"1,567.99",,,2026-01-22
Laptop,"Lenovo IdeaPad Slim 3 Business Laptop, 15.3"" FHD+ 1920×1200, Intel Core i7-13620H, 24GB DDR5 RAM, 1TB SSD, Wi-Fi 6, W11P, AI & Copilot Enabled PC, Grey",Unknown,"1,349.00",,,2026-01-22
Laptop,"Microsoft Notebook Surface Laptop Go 3, 1.3 GHz Intel Core i5 10-Core (12th Gen), 8 GB Memory, 128 GB SSD, Intel Iris Xe Graphics 12.4"", Touchscreen Windows 11 Pro, XJD-00001",Unknown,679.00,,,2026-01-22
Laptop,"RefurbishedHP EliteBook 840 G8 Laptop Intel Core i5-1145G7 16GB Memory 256 GB SSD 14.0"" FHD Touchscreen Windows 11 Pro",HP,278.00,,,2026-01-22
Laptop,"RefurbishedDell Latitude 5520 15.6"" Laptop, i5 1145G7 2.6Ghz, 32GB DDR4, 1TB NVMe SSD, HDMI, Thunderbolt 3, Webcam, Windows 11 Pro",DELL,448.90,5.0,1,2026-01-22
Laptop,"Exsurf 2025 16"" 1200P FHD IPS Laptop, AMD Ryzen 5 7430U, 16GB Dual Channel RAM + 1TB SSD, Full Type C*2, Windows 11 Pro, WiFi 6, Bluetooth 5.3, USB 3.0&2.0, HDMI, 5000mAh, Privacy Shutter Camera, Gray",Unknown,419.99,,,2026-01-22
